transaction_date,transaction_year,ticker,asset_description,type,amount_low,amount_high,amount_avg,representative,district,state,cap_gains_over_200_usd,industry,sector,party,ticker_price,qqq_price
3/18/20,2020,FLEX,Flex Ltd. - Ordinary Shares,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Electrical Products,Technology,Democrat,246.67,176.600006
3/18/20,2020,INFO,IHS Markit Ltd. Common Shares,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,246.67,176.600006
3/18/20,2020,IR,Ingersoll Rand Inc.,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Industrial Machinery/Components,Technology,Democrat,246.67,176.600006
3/18/20,2020,MCHP,Microchip Technology Incorporated,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Semiconductors,Technology,Democrat,246.67,176.600006
3/18/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,246.67,176.600006
3/18/20,2020,NATI,National Instruments Corporation,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,246.67,176.600006
3/18/20,2020,ON,ON Semiconductor Corporation,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Semiconductors,Technology,Democrat,246.67,176.600006
3/18/20,2020,ORCL,Oracle Corporation,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,246.67,176.600006
3/18/20,2020,SSNC,"SS&C Technologies Holdings, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,EDP Services,Technology,Democrat,246.67,176.600006
3/18/20,2020,TTWO,"Take-Two Interactive Software, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,246.67,176.600006
3/18/20,2020,VRSN,"VeriSign, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,EDP Services,Technology,Democrat,246.67,176.600006
3/18/20,2020,XLNX,"Xilinx, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Semiconductors,Technology,Democrat,246.67,176.600006
3/18/20,2020,ERIC,Ericsson - American Depositary Shares each Representing 1 Underlying Class B Share,purchase,1001,15000,8001,Greg Gianforte,MT00,MT,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Republican,246.67,176.600006
3/18/20,2020,NOK,Nokia Corporation Sponsored American Depositary Shares,purchase,1001,15000,8001,Greg Gianforte,MT00,MT,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Republican,246.67,176.600006
3/17/20,2020,MSFT,Microsoft Corporation,purchase,15001,50000,32501,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,146.57,182.139999
3/17/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,146.57,182.139999
3/16/20,2020,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",purchase,1001,15000,8001,Susan A. Davis,CA53,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,89.68,169.300003
3/16/20,2020,FB,"Facebook, Inc. - Class A",purchase,15001,50000,32501,Susan A. Davis,CA53,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,89.68,169.300003
3/16/20,2020,FTNT,"Fortinet, Inc.",purchase,15001,50000,32501,Susan A. Davis,CA53,CA,FALSE,Computer peripheral equipment,Technology,Democrat,89.68,169.300003
3/12/20,2020,MSFT,Microsoft Corporation,purchase,15001,50000,32501,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,139.06,177.320007
3/12/20,2020,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,139.06,177.320007
3/12/20,2020,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,139.06,177.320007
3/12/20,2020,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,139.06,177.320007
3/12/20,2020,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,139.06,177.320007
3/12/20,2020,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,139.06,177.320007
3/11/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,John Curtis,UT03,UT,FALSE,Computer Software: Prepackaged Software,Technology,Republican,153.63,195.220001
3/11/20,2020,IBM,International Business Machines Corporation,purchase,1001,15000,8001,Lloyd Doggett,TX35,TX,FALSE,Computer Manufacturing,Technology,Democrat,153.63,195.220001
3/10/20,2020,INTC,Intel Corporation,purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Semiconductors,Technology,Democrat,53.98,204.110001
3/10/20,2020,RPD,"Rapid7, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,53.98,204.110001
3/9/20,2020,GOOGL,Alphabet Inc. - Class A,purchase,1001,15000,8001,David B. McKinley,WV01,WV,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,1215.79,193.570007
3/9/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,David B. McKinley,WV01,WV,FALSE,Computer Manufacturing,Technology,Republican,1215.79,193.570007
3/6/20,2020,MSFT,Microsoft Corporation,purchase,15001,50000,32501,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,161.57,208.020004
3/6/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,161.57,208.020004
3/6/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,161.57,208.020004
3/6/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,161.57,208.020004
3/5/20,2020,ETN,"Eaton Corporation, PlC Ordinary Shares",purchase,1001,15000,8001,Dean Phillips,MN03,MN,FALSE,Industrial Machinery/Components,Technology,Democrat,93.66,211.589996
3/5/20,2020,INTC,Intel Corporation,purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Semiconductors,Technology,Democrat,93.66,211.589996
3/5/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Manufacturing,Technology,Democrat,93.66,211.589996
3/4/20,2020,VSAT,"ViaSat, Inc.",purchase,1001,15000,8001,Greg Gianforte,MT00,MT,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Republican,57.42,218.220001
3/4/20,2020,TEAM,Atlassian Corporation Plc - Class A Ordinary Shares,purchase,1001,15000,8001,John Curtis,UT03,UT,FALSE,EDP Services,Technology,Republican,57.42,218.220001
3/4/20,2020,ZM,"Zoom Video Communications, Inc. - Class A",purchase,1001,15000,8001,John Curtis,UT03,UT,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,57.42,218.220001
3/4/20,2020,GOOG,Alphabet Inc. - Class C Capital Stock,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,57.42,218.220001
3/4/20,2020,GOOG,Alphabet Inc. - Class C Capital Stock,purchase,1001,15000,8001,Alan S. Lowenthal,CA47,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,57.42,218.220001
3/3/20,2020,VSAT,"ViaSat, Inc.",purchase,15001,50000,32501,Greg Gianforte,MT00,MT,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Republican,59.03,209.479996
3/3/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,Earl Blumenauer,OR03,OR,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,59.03,209.479996
3/2/20,2020,INTC,Intel Corporation,purchase,1001,15000,8001,Dwight Evans,PA03,PA,FALSE,Semiconductors,Technology,Democrat,58.18,216.419998
3/2/20,2020,MSFT,Microsoft Corporation,purchase,500001,1000000,750001,Suzan K. DelBene,WA01,WA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,58.18,216.419998
2/28/20,2020,LRCX,Lam Research Corporation,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Industrial Machinery/Components,Technology,Democrat,293.43,205.800003
2/28/20,2020,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Semiconductors,Technology,Democrat,293.43,205.800003
2/28/20,2020,GOOGL,Alphabet Inc. - Class A,purchase,1001,15000,8001,Richard W. Allen,GA12,GA,FALSE,"Computer Software: Programming, Data Processing",Technology,Republican,293.43,205.800003
2/28/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Nancy Pelosi,CA12,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,293.43,205.800003
2/27/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,David Kustoff,TN08,TN,FALSE,Computer Software: Prepackaged Software,Technology,Republican,158.18,205.639999
2/27/20,2020,GOOGL,Alphabet Inc. - Class A,purchase,500001,1000000,750001,Nancy Pelosi,CA12,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,158.18,205.639999
2/26/20,2020,AAPL,Apple Inc.,purchase,15001,50000,32501,Josh Gottheimer,NJ05,NJ,FALSE,Computer Manufacturing,Technology,Democrat,292.65,216.479996
2/26/20,2020,MSFT,Microsoft Corporation,purchase,15001,50000,32501,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,292.65,216.479996
2/24/20,2020,AAPL,Apple,purchase,1001,15000,8001,James Comer,KY01,KY,FALSE,Computer Manufacturing,Technology,Republican,298.18,221.389999
2/24/20,2020,CRM,Salesforce.com Inc,purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,298.18,221.389999
2/21/20,2020,RPD,"Rapid7, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,52.99,230.270004
2/21/20,2020,MSFT,Microsoft Corporation,purchase,500001,1000000,750001,Nancy Pelosi,CA12,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,52.99,230.270004
2/20/20,2020,MSFT,Microsoft Corporation,purchase,250001,500000,375001,Nancy Pelosi,CA12,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,184.42,234.779999
2/19/20,2020,GOOG,Alphabet Inc. - Class C Capital Stock,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,1526.69,236.979996
2/19/20,2020,SPLK,Splunk Inc.,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,1526.69,236.979996
2/18/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Manufacturing,Technology,Democrat,319,234.729996
2/14/20,2020,RPD,"Rapid7, Inc.",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,55.23,234.639999
2/14/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,55.23,234.639999
2/14/20,2020,SQ,"Square, Inc. Class A",purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,55.23,234.639999
2/13/20,2020,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,250001,500000,375001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,50001,100000,75001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,250001,500000,375001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,250001,500000,375001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/13/20,2020,MSFT,Microsoft Corporation,purchase,100001,250000,175001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,183.71,233.970001
2/12/20,2020,NXPI,NXP Semiconductors N.V.,purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,Semiconductors,Technology,Democrat,137.83,234.270004
2/11/20,2020,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",purchase,15001,50000,32501,Susan A. Davis,CA53,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,133.99,232.009995
2/11/20,2020,VSAT,"ViaSat, Inc.",purchase,15001,50000,32501,Susan A. Davis,CA53,CA,FALSE,Radio And Television Broadcasting And Communications Equipment,Technology,Democrat,133.99,232.009995
2/7/20,2020,NOW,"ServiceNow, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,341.06,229.199997
2/4/20,2020,IBM,International Business Machines Corporation,purchase,1001,15000,8001,Mikie Sherrill,NJ11,NJ,FALSE,Computer Manufacturing,Technology,Democrat,149.11,227.470001
1/31/20,2020,ZBRA,Zebra Technologies Corporation - Class A,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,Computer peripheral equipment,Technology,Democrat,239.02,219.070007
1/29/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Manufacturing,Technology,Democrat,324.34,221.809998
1/29/20,2020,NXPI,NXP Semiconductors N.V.,purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,Semiconductors,Technology,Democrat,324.34,221.809998
1/29/20,2020,GDDY,GoDaddy Inc. Class A,purchase,50001,100000,75001,Gilbert Cisneros,CA39,CA,FALSE,EDP Services,Technology,Democrat,324.34,221.809998
1/29/20,2020,INTU,Intuit Inc.,purchase,15001,50000,32501,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,324.34,221.809998
1/29/20,2020,MTSI,"MaCoM Technology Solutions Holdings, Inc.",purchase,1001,15000,8001,Gilbert Cisneros,CA39,CA,FALSE,Semiconductors,Technology,Democrat,324.34,221.809998
1/29/20,2020,SQ,"Square, Inc. Class A",purchase,50001,100000,75001,Gilbert Cisneros,CA39,CA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,324.34,221.809998
1/28/20,2020,GOOG,Alphabet Inc. - Class C Capital Stock,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,1452.56,221.449997
1/28/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Manufacturing,Technology,Democrat,1452.56,221.449997
1/28/20,2020,SQ,"Square, Inc. Class A",purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,1452.56,221.449997
1/27/20,2020,FB,"Facebook, Inc. - Class A",purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,214.87,218.100006
1/27/20,2020,FB,"Facebook, Inc. - Class A",purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,214.87,218.100006
1/27/20,2020,SEDG,"SolarEdge Technologies, Inc.",purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,Semiconductors,Technology,Democrat,214.87,218.100006
1/24/20,2020,MSFT,Microsoft Corporation,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,165.04,222.699997
1/24/20,2020,SPLK,Splunk Inc.,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,165.04,222.699997
1/24/20,2020,CRWD,"Crowdstrike Holdings, Inc. - Class A",purchase,50001,100000,75001,James R. Langevin,RI02,RI,FALSE,Computer Software: Prepackaged Software,Technology,Democrat,165.04,222.699997
1/22/20,2020,NXPI,NXP Semiconductors N.V.,purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,Semiconductors,Technology,Democrat,134.64,223.869995
1/17/20,2020,FB,"Facebook, Inc. - Class A / Call options",purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,222.14,223.380005
1/17/20,2020,FB,"Facebook, Inc. - Class A",purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,222.14,223.380005
1/17/20,2020,ZBRA,Zebra Technologies Corporation - Class A,purchase,1001,15000,8001,James R. Langevin,RI02,RI,FALSE,Computer peripheral equipment,Technology,Democrat,222.14,223.380005
1/16/20,2020,FB,"Facebook, Inc. - Class A / Exercised 30 call options (3,000 shares) expiring 1/17/20 at a strike price of $140.",purchase,250001,500000,375001,Nancy Pelosi,CA12,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,221.77,222.279999
1/16/20,2020,FB,"Facebook, Inc. - Class A / Exercised 20 call options (2,000 shares) expiring 1/17/20 at a strike price of $150.",purchase,250001,500000,375001,Nancy Pelosi,CA12,CA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,221.77,222.279999
1/16/20,2020,SSNC,"Ss&C Technologies Holdings, Inc.",purchase,1001,15000,8001,Lois Frankel,FL21,FL,FALSE,EDP Services,Technology,Democrat,221.77,222.279999
1/14/20,2020,AAPL,Apple Inc.,purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,Computer Manufacturing,Technology,Democrat,312.68,220.080002
1/14/20,2020,AAPL,Apple Inc.,purchase,15001,50000,32501,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Computer Manufacturing,Technology,Democrat,312.68,220.080002
1/13/20,2020,GOOG,Alphabet Inc. - Class C Capital Stock,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,1439.23,220.949997
1/13/20,2020,YNDX,Yandex N.V. - Class A Ordinary Shares,purchase,15001,50000,32501,Greg Gianforte,MT00,MT,FALSE,Internet and Information Services,Technology,Republican,1439.23,220.949997
1/10/20,2020,BIDU,"Baidu, Inc. - American Depositary Shares, each Representing one Tenth Class A Ordinary Share",purchase,1001,15000,8001,Josh Gottheimer,NJ05,NJ,FALSE,"Computer Software: Programming, Data Processing",Technology,Democrat,144.51,218.429993
1/10/20,2020,NVDA,NVIDIA Corporation,purchase,1001,15000,8001,"Donald S. Beyer, Jr.",VA08,VA,FALSE,Semiconductors,Technology,Democrat,144.51,218.429993
